       E77  0  0  1  1  1  0  1  0  1  1  0  1  0  0  1  1  1  0  0  1  1  0  0  1  0  0  1  0  1  1  1  0  1  0  0  1  0  1  0  0
       E78  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
       E79  0  1  1  0  1  1  0  0  1  1  1  0  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0
;

param EmpGrupo: G0 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 := 
       E0  1  0  0  0  0  0  0  0  0  0  0  0
       E1  1  0  0  0  0  0  0  0  0  0  0  0
       E2  1  0  0  0  0  0  0  0  0  0  0  0
       E3  1  0  0  0  0  0  0  0  0  0  0  0
       E4  1  0  0  0  0  0  0  0  0  0  0  0
       E5  1  0  0  0  0  0  0  0  0  0  0  0
       E6  1  0  0  0  0  0  0  0  0  0  0  0
       E7  0  1  0  0  0  0  0  0  0  0  0  0
       E8  0  1  0  0  0  0  0  0  0  0  0  0
       E9  0  1  0  0  0  0  0  0  0  0  0  0
       E10  0  1  0  0  0  0  0  0  0  0  0  0
       E11  0  1  0  0  0  0  0  0  0  0  0  0
       E12  0  1  0  0  0  0  0  0  0  0  0  0
       E13  0  1  0  0  0  0  0  0  0  0  0  0
       E14  0  0  1  0  0  0  0  0  0  0  0  0
       E15  0  0  1  0  0  0  0  0  0  0  0  0
       E16  0  0  1  0  0  0  0  0  0  0  0  0
       E17  0  0  1  0  0  0  0  0  0  0  0  0
       E18  0  0  1  0  0  0  0  0  0  0  0  0
       E19  0  0  1  0  0  0  0  0  0  0  0  0
       E20  0  0  1  0  0  0  0  0  0  0  0  0
       E21  0  0  0  1  0  0  0  0  0  0  0  0
       E22  0  0  0  1  0  0  0  0  0  0  0  0
       E23  0  0  0  1  0  0  0  0  0  0  0  0
       E24  0  0  0  1  0  0  0  0  0  0  0  0
       E25  0  0  0  1  0  0  0  0  0  0  0  0
       E26  0  0  0  1  0  0  0  0  0  0  0  0
       E27  0  0  0  1  0  0  0  0  0  0  0  0
       E28  0  0  0  0  1  0  0  0  0  0  0  0
       E29  0  0  0  0  1  0  0  0  0  0  0  0
       E30  0  0  0  0  1  0  0  0  0  0  0  0
       E31  0  0  0  0  1  0  0  0  0  0  0  0
       E32  0  0  0  0  1  0  0  0  0  0  0  0
       E33  0  0  0  0  1  0  0  0  0  0  0  0
       E34  0  0  0  0  1  0  0  0  0  0  0  0
       E35  0  0  0  0  0  1  0  0  0  0  0  0
       E36  0  0  0  0  0  1  0  0  0  0  0  0
       E37  0  0  0  0  0  1  0  0  0  0  0  0
       E38  0  0  0  0  0  1  0  0  0  0  0  0
       E39  0  0  0  0  0  1  0  0  0  0  0  0
       E40  0  0  0  0  0  1  0  0  0  0  0  0
       E41  0  0  0  0  0  1  0  0  0  0  0  0
       E42  0  0  0  0  0  0  1  0  0  0  0  0
       E43  0  0  0  0  0  0  1  0  0  0  0  0
       E44  0  0  0  0  0  0  1  0  0  0  0  0
       E45  0  0  0  0  0  0  1  0  0  0  0  0
       E46  0  0  0  0  0  0  1  0  0  0  0  0
       E47  0  0  0  0  0  0  1  0  0  0  0  0
       E48  0  0  0  0  0  0  1  0  0  0  0  0
       E49  0  0  0  0  0  0  0  1  0  0  0  0
       E50  0  0  0  0  0  0  0  1  0  0  0  0
       E51  0  0  0  0  0  0  0  1  0  0  0  0
       E52  0  0  0  0  0  0  0  1  0  0  0  0
       E53  0  0  0  0  0  0  0  1  0  0  0  0
       E54  0  0  0  0  0  0  0  1  0  0  0  0
       E55  0  0  0  0  0  0  0  1  0  0  0  0
       E56  0  0  0  0  0  0  0  0  1  0  0  0
       E57  0  0  0  0  0  0  0  0  1  0  0  0
       E58  0  0  0  0  0  0  0  0  1  0  0  0
       E59  0  0  0  0  0  0  0  0  1  0  0  0
       E60  0  0  0  0  0  0  0  0  1  0  0  0
       E61  0  0  0  0  0  0  0  0  1  0  0  0
       E62  0  0  0  0  0  0  0  0  0  1  0  0
       E63  0  0  0  0  0  0  0  0  0  1  0  0
       E64  0  0  0  0  0  0  0  0  0  1  0  0
       E65  0  0  0  0  0  0  0  0  0  1  0  0
       E66  0  0  0  0  0  0  0  0  0  1  0  0
       E67  0  0  0  0  0  0  0  0  0  1  0  0
       E68  0  0  0  0  0  0  0  0  0  0  1  0
       E69  0  0  0  0  0  0  0  0  0  0  1  0
       E70  0  0  0  0  0  0  0  0  0  0  1  0
       E71  0  0  0  0  0  0  0  0  0  0  1  0
       E72  0  0  0  0  0  0  0  0  0  0  1  0
       E73  0  0  0  0  0  0  0  0  0  0  1  0
       E74  0  0  0  0  0  0  0  0  0  0  0  1
       E75  0  0  0  0  0  0  0  0  0  0  0  1
       E76  0  0  0  0  0  0  0  0  0  0  0  1
       E77  0  0  0  0  0  0  0  0  0  0  0  1
       E78  0  0  0  0  0  0  0  0  0  0  0  1
       E79  0  0  0  0  0  0  0  0  0  0  0  1
;

param Preferencia: L Ma Mi J V := 
       E0  1  0  0  0  1
       E1  1  1  0  0  0
       E2  0  1  1  1  0
       E3  1  0  0  1  1
       E4  0  1  0  0  0
       E5  0  0  1  1  0
       E6  1  0  0  0  1
       E7  0  1  1  1  1
       E8  0  0  1  1  0
       E9  1  1  0  0  0
       E10  0  0  0  1  1
       E11  0  0  0  1  1
       E12  0  0  1  1  0
       E13  0  0  1  1  0
       E14  0  0  1  0  1
       E15  1  1  0  0  0
       E16  0  1  0  0  0
       E17  0  1  1  0  1
       E18  1  0  0  0  0
       E19  1  0  1  0  0
       E20  1  1  0  0  0
       E21  0  0  0  1  0
       E22  0  1  1  1  0
       E23  1  1  1  1  0
       E24  0  1  0  0  1
       E25  0  1  1  0  0
       E26  1  0  0  1  0
       E27  0  1  0  0  1
       E28  1  1  0  1  1
       E29  1  0  1  0  0
       E30  0  0  0  1  1
       E31  0  1  0  0  1
       E32  0  0  1  1  0
       E33  1  0  0  1  1
       E34  1  1  1  1  0
       E35  1  1  0  0  0
       E36  0  1  0  1  0
       E37  0  1  0  0  1
       E38  0  0  0  1  1
       E39  0  1  1  0  0
       E40  0  1  0  1  1
       E41  0  1  1  0  1
       E42  1  1  1  1  1
       E43  1  0  0  0  1
       E44  1  0  0  1  0
       E45  1  0  0  1  0
       E46  0  0  1  0  0
       E47  1  1  0  0  1
       E48  0  0  0  1  0
       E49  1  0  1  1  0
       E50  0  0  0  0  1
       E51  0  1  0  1  0
       E52  0  0  1  0  1
       E53  0  0  1  1  0
       E54  1  1  1  0  1
       E55  1  0  1  0  1
       E56  1  1  1  0  1
       E57  0  1  1  0  0
       E58  0  1  0  0  1
       E59  1  0  0  1  0
       E60  1  1  0  0  0
       E61  0  0  1  0  1
       E62  0  1  0  0  1
       E63  0  1  0  1  0
       E64  1  1  0  0  1
       E65  0  0  1  0  1
       E66  1  1  1  0  1
       E67  0  1  1  1  1
       E68  0  0  0  0  1
       E69  0  1  0  1  0
       E70  1  1  0  1  0
       E71  1  1  0  0  0
       E72  0  1  0  0  1
       E73  0  1  0  1  0
       E74  0  0  1  1  0
       E75  0  1  1  1  0
       E76  0  0  0  1  1
       E77  1  1  1  1  0
       E78  0  0  1  1  1
       E79  0  1  0  1  0
;

param Boni := 5; 
param zonas_maximas_grupo := 2;
